station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end,rp10_vs_PXR2,rp30_vs_PXR2,rp100_vs_PXR2
NZ_000253,-39.96199999,175.024,NZ,172,0.838161627,0.251813189,0.062374451,14.6,21.1,26,31.7,Oceanic,124,240,8,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000257,-40.19899999,175.373,NZ,113,0.834577064,0.227829057,0.131921482,15.3,21.9,27.7,34.9,Oceanic,113,40,4,21.18275,27/10/1991 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000272,-38.68399999,176.072,NZ,413,0.808860326,0.260713228,0.13735749,13.2,19.8,25.6,32.8,Oceanic,142,220,17,20.79409,04/09/1996 11:00,21/06/2017 11:00,NA,NA,NA
NZ_000306,-42.11577999,171.8601,NZ,483,0.781835855,0.236650662,0.261601899,16.4,24.6,33.9,47.3,Oceanic,33,180,17,33.7326,01/01/1986 11:00,26/09/2019 06:00,NA,NA,NA
NZ_000319,-43.39399999,170.181,NZ,189,0.858988191,0.220351112,0.059900747,31.8,44.2,53.6,64.5,Oceanic,268,640,10,15.99624,01/01/1986 10:00,31/12/2001 00:00,NA,NA,NA
NZ_000335,-44.67384,167.9241,NZ,189,0.858988191,0.220351112,0.059900747,35.2,49,59.4,71.4,Oceanic,268,640,10,17.74652,01/01/1986 12:00,01/10/2003 09:00,NA,NA,NA
NZ_000338,-43.38395999,170.1529,NZ,189,0.858988191,0.220351112,0.059900747,13.4,18.6,22.6,27.1,Oceanic,268,640,10,18.46715,14/06/1999 11:00,01/12/2017 13:00,NA,NA,NA
NZ_000339,-43.60270999,171.6441,NZ,483,0.781835855,0.236650662,0.261601899,13.4,20.2,27.7,38.7,Oceanic,33,180,17,18.46715,14/06/1999 11:00,01/12/2017 13:00,NA,NA,NA
NZ_000341,-45.76336,170.5583,NZ,189,0.858988191,0.220351112,0.059900747,8,11.1,13.5,16.2,Oceanic,268,640,10,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000347,-43.48932999,172.5276,NZ,483,0.781835855,0.236650662,0.261601899,10.5,15.9,21.8,30.4,Oceanic,33,180,17,64.73089,01/01/1955 11:00,25/09/2019 09:00,-49.68647765,NA,-45.64665708
NZ_000372,-41.30199999,173.219,NZ,172,0.838161627,0.251813189,0.062374451,21.6,31.3,38.6,47.1,Oceanic,124,240,8,21.09343,29/11/1991 04:00,01/01/2013 12:00,NA,NA,NA
NZ_000377,-41.52132999,173.8644,NZ,294,0.823563631,0.244214872,0.129107808,12.6,18.5,23.5,29.8,Oceanic,31,120,13,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000390,-41.72649999,174.2762,NZ,294,0.823563631,0.244214872,0.129107808,14.9,21.7,27.7,35.1,Oceanic,31,120,13,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000398,-43.49299999,172.537,NZ,483,0.781835855,0.236650662,0.261601899,10.5,15.9,21.8,30.4,Oceanic,33,180,17,64.73089,01/01/1955 11:00,25/09/2019 09:00,-43.37095287,NA,-38.81885051
NZ_000399,-43.53099999,172.619,NZ,483,0.781835855,0.236650662,0.261601899,9.8,14.8,20.4,28.5,Oceanic,33,180,17,16.91433,01/09/1994 11:00,01/08/2011 09:00,NA,NA,NA
NZ_000407,-44.30517,171.2214,NZ,483,0.781835855,0.236650662,0.261601899,12,18.1,24.9,34.8,Oceanic,33,180,17,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000408,-44.393,171.184,NZ,483,0.781835855,0.236650662,0.261601899,12.7,19.2,26.3,36.8,Oceanic,33,180,17,15.49612,01/01/1986 11:00,01/07/2001 09:00,NA,NA,NA
NZ_000412,-44.973,171.081,NZ,189,0.858988191,0.220351112,0.059900747,10,13.9,16.9,20.3,Oceanic,268,640,10,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000414,-44.52612,169.8895,NZ,189,0.858988191,0.220351112,0.059900747,8.8,12.3,14.9,17.9,Oceanic,268,640,10,27.70112,20/04/1985 17:00,01/01/2013 12:00,NA,NA,NA
NZ_000418,-45.47554,170.7144,NZ,189,0.858988191,0.220351112,0.059900747,11.5,15.9,19.3,23.2,Oceanic,268,640,10,20.08476,01/08/1991 11:00,01/09/2011 09:00,NA,NA,NA
NZ_000426,-45.03476,168.6636,NZ,262,0.791972597,0.213639843,0.289794775,11,16.1,22.2,31.3,Oceanic,106,160,10,44.83219,01/11/1966 11:00,01/09/2011 09:00,-29.44735379,NA,-22.2132148
NZ_000429,-45.748,168.449,NZ,262,0.791972597,0.213639843,0.289794775,14.1,20.7,28.5,40.2,Oceanic,106,160,10,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000431,-45.258,169.389,NZ,262,0.791972597,0.213639843,0.289794775,9,13.2,18.2,25.6,Oceanic,106,160,10,25.24732,01/10/1948 11:00,31/12/1973 00:00,NA,NA,NA
NZ_000434,-46.115,168.887,NZ,262,0.791972597,0.213639843,0.289794775,13.5,19.8,27.2,38.4,Oceanic,106,160,10,26.4781,11/07/1986 10:00,01/01/2013 12:00,NA,NA,NA
NZ_000441,-46.449,169.81,NZ,262,0.791972597,0.213639843,0.289794775,8,11.8,16.2,22.8,Oceanic,106,160,10,18.00137,01/01/1995 13:00,01/01/2013 12:00,NA,NA,NA
NZ_000443,-45.92675,170.1968,NZ,262,0.791972597,0.213639843,0.289794775,9.3,13.6,18.7,26.4,Oceanic,106,160,10,20.89893,07/11/1991 05:00,30/09/2012 12:00,NA,NA,NA
PT_000001,40.62999999,-8.67,PT,1383,0.811551626,0.274663234,0.099850538,18.7,28.2,35.9,45.2,Mediterranean,116,520,65,22.25051,01/10/1980 01:00,01/01/2003 00:00,NA,NA,NA
PT_000002,39.99999999,-8.43,PT,1383,0.811551626,0.274663234,0.099850538,19,28.6,36.4,45.9,Mediterranean,116,520,65,18.99692,02/01/1980 10:00,01/01/1999 00:00,NA,NA,NA
PT_000003,40.21999999,-8.45,PT,1383,0.811551626,0.274663234,0.099850538,17.5,26.3,33.5,42.2,Mediterranean,116,520,65,23.00068,01/01/1980 01:00,01/01/2003 00:00,NA,NA,NA
PT_000005,39.51999999,-8.97,PT,1383,0.811551626,0.274663234,0.099850538,15.4,23.2,29.5,37.2,Mediterranean,116,520,65,18.00137,01/01/1980 01:00,01/01/1998 00:00,NA,NA,NA
PT_000006,39.19999999,-8.73333,PT,1383,0.811551626,0.274663234,0.099850538,18.3,27.5,35.1,44.2,Mediterranean,116,520,65,40.99932,01/01/1958 01:00,01/01/1999 00:00,-51.73679766,NA,-46.99786526
PT_000007,38.94999999,-8.53333,PT,1383,0.811551626,0.274663234,0.099850538,18.3,27.6,35.1,44.2,Mediterranean,116,520,65,20,01/01/1983 01:00,01/01/2003 00:00,NA,NA,NA
PT_000008,38.69999999,-9.18333,PT,1383,0.811551626,0.274663234,0.099850538,16.7,25.1,32,40.3,Mediterranean,116,520,65,30.00034,01/01/1972 10:00,01/01/2002 00:00,NA,NA,NA
PT_000010,37.94999999,-8.4,PT,1383,0.811551626,0.274663234,0.099850538,16.3,24.5,31.2,39.4,Mediterranean,116,520,65,22.00137,01/01/1980 01:00,01/01/2002 00:00,NA,NA,NA
PT_000011,39.46666999,-8.05,PT,1383,0.811551626,0.274663234,0.099850538,15.2,22.8,29.1,36.6,Mediterranean,116,520,65,39.00068,01/01/1964 01:00,01/01/2003 00:00,-27.73067108,NA,-16.49529539
PT_000014,37.74999999,-7.55,PT,1383,0.811551626,0.274663234,0.099850538,16.6,24.9,31.8,40.1,Mediterranean,116,520,65,17.00205,01/01/1980 01:00,01/01/1997 00:00,NA,NA,NA
PT_000016,37.11666999,-8.53333,PT,1383,0.811551626,0.274663234,0.099850538,14.6,22,28,35.3,Mediterranean,116,520,65,37.00205,01/01/1960 01:00,01/01/1997 00:00,-36.49974088,NA,-29.4059682
PT_000017,41.51999999,-6.2,PT,501,0.800648485,0.274642218,0.1317474,12.2,18.5,24,30.9,Mediterranean,121,1000,26,22.00137,01/01/1980 01:00,01/01/2002 00:00,NA,NA,NA
PT_000018,41.17999999,-8.65,PT,1383,0.811551626,0.274663234,0.099850538,19.2,28.9,36.8,46.3,Mediterranean,116,520,65,21.08693,01/01/1980 01:00,01/02/2001 00:00,NA,NA,NA
PT_000020,37.01283999,-8.94909,PT,1383,0.811551626,0.274663234,0.099850538,20.5,30.9,39.3,49.5,Mediterranean,116,520,65,15.96213,14/01/2000 20:00,31/12/2015 23:00,NA,NA,NA
PT_000021,38.71907999,-9.14972,PT,1383,0.811551626,0.274663234,0.099850538,22,33.1,42.2,53.1,Mediterranean,116,520,65,35.99989,01/01/1980 01:00,31/12/2015 23:00,-39.18596115,NA,-31.00870246
PT_000025,41.70655999,-8.80211,PT,501,0.800648485,0.274642218,0.1317474,20.5,31.1,40.4,51.9,Mediterranean,121,1000,26,36.75279,01/04/1979 01:00,31/12/2015 23:00,NA,NA,NA
PT_000026,41.23227999,-8.67911,PT,1383,0.811551626,0.274663234,0.099850538,22.3,33.5,42.7,53.8,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000027,41.13332999,-8.6,PT,1383,0.811551626,0.274663234,0.099850538,20.6,31.1,39.6,49.9,Mediterranean,116,520,65,32.99932,01/01/1970 01:00,01/01/2003 00:00,-46.08503278,NA,-38.84389505
PT_000028,40.15759999,-8.46852,PT,1383,0.811551626,0.274663234,0.099850538,18,27,34.4,43.4,Mediterranean,116,520,65,19.66861,01/05/1996 01:00,31/12/2015 23:00,NA,NA,NA
PT_000029,40.19999999,-8.41667,PT,1383,0.811551626,0.274663234,0.099850538,17.6,26.5,33.7,42.5,Mediterranean,116,520,65,22.58179,01/10/1973 01:00,01/05/1996 00:00,NA,NA,NA
PT_000031,37.01657999,-7.97195,PT,1383,0.811551626,0.274663234,0.099850538,22.3,33.6,42.8,54,Mediterranean,116,520,65,54.99783,01/01/1961 01:00,31/12/2015 23:00,-46.42210086,NA,-40.85571581
PT_000032,38.56666999,-7.9,PT,1383,0.811551626,0.274663234,0.099850538,18.9,28.4,36.2,45.6,Mediterranean,116,520,65,19.00068,01/01/1979 01:00,01/01/1998 00:00,NA,NA,NA
PT_000033,38.53653999,-7.88796,PT,1383,0.811551626,0.274663234,0.099850538,15.3,23,29.3,37,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000034,40.71492999,-7.89592,PT,1383,0.811551626,0.274663234,0.099850538,17.8,26.8,34.2,43,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000035,38.02572999,-7.86732,PT,1383,0.811551626,0.274663234,0.099850538,19.2,28.9,36.9,46.4,Mediterranean,116,520,65,38.99783,01/01/1977 01:00,31/12/2015 23:00,-35.26669057,NA,-25.92853473
PT_000036,41.31999999,-7.3,PT,1383,0.811551626,0.274663234,0.099850538,16.4,24.7,31.5,39.6,Mediterranean,116,520,65,39.00068,01/01/1964 01:00,01/01/2003 00:00,-34.50767354,NA,-25.03825269
PT_000037,41.27420999,-7.71711,PT,1383,0.811551626,0.274663234,0.099850538,13.7,20.7,26.4,33.2,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000038,40.41136999,-7.55865,PT,1383,0.811551626,0.274663234,0.099850538,17.7,26.6,33.9,42.7,Mediterranean,116,520,65,50.99783,01/01/1965 01:00,31/12/2015 23:00,-35.96628616,NA,-29.09266813
PT_000039,39.83943999,-7.47869,PT,1383,0.811551626,0.274663234,0.099850538,17.3,26,33.1,41.8,Mediterranean,116,520,65,29.99852,01/01/1986 01:00,31/12/2015 23:00,NA,NA,NA
PT_000040,39.29417999,-7.42132,PT,1383,0.811551626,0.274663234,0.099850538,17.8,26.8,34.2,43.1,Mediterranean,116,520,65,50.99783,01/01/1965 01:00,31/12/2015 23:00,-34.6774663,NA,-25.58979654
PT_000041,41.80387999,-6.74283,PT,501,0.800648485,0.274642218,0.1317474,14.2,21.6,28,36.1,Mediterranean,121,1000,26,51.99989,01/01/1964 01:00,31/12/2015 23:00,-29.77013181,NA,-19.80465612
PT_000043,38.76619999,-9.12749,PT,1383,0.811551626,0.274663234,0.099850538,19.8,29.9,38,47.9,Mediterranean,116,520,65,31.99989,01/01/1984 01:00,31/12/2015 23:00,-23.09590046,NA,-11.68813209
PT_000045,42.07335999,-8.38097,PT,501,0.800648485,0.274642218,0.1317474,17.5,26.5,34.4,44.3,Mediterranean,121,1000,26,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000047,41.82277999,-7.78789,PT,501,0.800648485,0.274642218,0.1317474,16.7,25.4,33,42.5,Mediterranean,121,1000,26,15.97217,11/01/2000 04:00,31/12/2015 23:00,NA,NA,NA
PT_000049,41.72519999,-7.46541,PT,501,0.800648485,0.274642218,0.1317474,16.9,25.7,33.3,42.9,Mediterranean,121,1000,26,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000051,41.57586999,-8.45111,PT,1383,0.811551626,0.274663234,0.099850538,19.6,29.5,37.6,47.4,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000052,41.48896999,-7.97955,PT,1383,0.811551626,0.274663234,0.099850538,16.2,24.3,31,39,Mediterranean,116,520,65,15.16484,01/11/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000053,41.51478999,-7.19084,PT,1383,0.811551626,0.274663234,0.099850538,12.1,18.2,23.2,29.3,Mediterranean,116,520,65,15.98449,06/01/2000 16:00,31/12/2015 23:00,NA,NA,NA
PT_000055,41.49881999,-6.27152,PT,1383,0.811551626,0.274663234,0.099850538,15.3,23,29.3,36.9,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000056,41.33510999,-6.72629,PT,1383,0.811551626,0.274663234,0.099850538,14,21.1,26.9,33.9,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000060,40.78170999,-7.35266,PT,1383,0.811551626,0.274663234,0.099850538,14.6,22,28,35.2,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000067,40.14392999,-8.24418,PT,1383,0.811551626,0.274663234,0.099850538,17.2,25.9,33,41.6,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000069,40.63539999,-8.65961,PT,1383,0.811551626,0.274663234,0.099850538,19,28.6,36.5,46,Mediterranean,116,520,65,15.98985,04/01/2000 17:00,31/12/2015 23:00,NA,NA,NA
PT_000070,40.43885999,-8.43994,PT,1383,0.811551626,0.274663234,0.099850538,17.6,26.5,33.8,42.6,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000072,39.89764999,-8.41036,PT,1383,0.811551626,0.274663234,0.099850538,16.7,25.1,32,40.4,Mediterranean,116,520,65,15.08157,01/12/2000 11:00,31/12/2015 23:00,NA,NA,NA
PT_000073,39.59212999,-8.37397,PT,1383,0.811551626,0.274663234,0.099850538,18.2,27.4,35,44.1,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000074,39.54800999,-8.96932,PT,1383,0.811551626,0.274663234,0.099850538,18.7,28.2,35.9,45.3,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000076,39.20125999,-8.73666,PT,1383,0.811551626,0.274663234,0.099850538,18.6,28.1,35.8,45,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000077,39.04388999,-9.179,PT,1383,0.811551626,0.274663234,0.099850538,17.4,26.1,33.3,42,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000078,38.94151999,-8.51325,PT,1383,0.811551626,0.274663234,0.099850538,15.4,23.2,29.5,37.2,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000079,38.70902999,-9.48542,PT,1383,0.811551626,0.274663234,0.099850538,14.8,22.3,28.4,35.8,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000081,38.54849999,-8.89078,PT,1383,0.811551626,0.274663234,0.099850538,24.1,36.2,46.2,58.2,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000083,38.36355999,-8.48157,PT,1383,0.811551626,0.274663234,0.099850538,22.6,34,43.4,54.6,Mediterranean,116,520,65,16,01/01/2000 00:00,31/12/2015 23:00,NA,NA,NA
PT_000084,37.94680999,-8.39439,PT,1383,0.811551626,0.274663234,0.099850538,17.2,25.9,33,41.5,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000086,40.33917999,-7.03693,PT,1383,0.811551626,0.274663234,0.099850538,18.2,27.5,35,44.1,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000090,39.10689999,-7.87766,PT,1383,0.811551626,0.274663234,0.099850538,14.6,21.9,27.9,35.1,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000091,38.88959999,-7.14083,PT,1383,0.811551626,0.274663234,0.099850538,17.2,25.9,33,41.6,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000092,38.86212999,-7.51276,PT,1383,0.811551626,0.274663234,0.099850538,14.4,21.7,27.6,34.8,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000093,38.31758999,-7.86075,PT,1383,0.811551626,0.274663234,0.099850538,15.2,22.9,29.2,36.7,Mediterranean,116,520,65,15.16484,01/11/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000095,37.75750999,-7.55152,PT,1383,0.811551626,0.274663234,0.099850538,17.4,26.2,33.4,42,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000096,37.57649999,-7.97223,PT,1383,0.811551626,0.274663234,0.099850538,20.1,30.3,38.6,48.6,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000097,37.43756999,-7.76881,PT,1383,0.811551626,0.274663234,0.099850538,19.8,29.8,38,47.9,Mediterranean,116,520,65,15.21196,14/10/2000 20:00,31/12/2015 23:00,NA,NA,NA
PT_000098,37.22950999,-7.42546,PT,1383,0.811551626,0.274663234,0.099850538,18,27.1,34.5,43.5,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
PT_000100,37.14747999,-8.58328,PT,1383,0.811551626,0.274663234,0.099850538,21.1,31.7,40.4,50.9,Mediterranean,116,520,65,15.99989,01/01/2000 01:00,31/12/2015 23:00,NA,NA,NA
SE_000001,60.1538,13.8019,SE,1036,0.776949138,0.301173611,0.143035641,13.4,21,27.9,36.5,Humid continental,255,400,49,21.25473,01/08/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000003,60.9607,14.507,SE,1036,0.776949138,0.301173611,0.143035641,13.7,21.5,28.5,37.4,Alpine & subarctic,255,400,49,21.25473,01/08/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000004,60.3822,15.1404,SE,1036,0.776949138,0.301173611,0.143035641,13.7,21.5,28.5,37.4,Humid continental,255,400,49,21.25473,01/08/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000005,60.2688,16.977,SE,1036,0.776949138,0.301173611,0.143035641,13.3,21,27.8,36.5,Humid continental,255,400,49,21.25473,01/08/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000006,60.962,16.4311,SE,1036,0.776949138,0.301173611,0.143035641,10.5,16.5,21.9,28.7,Humid continental,255,400,49,21.25473,01/08/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000007,60.2363,17.9078,SE,1036,0.776949138,0.301173611,0.143035641,12.3,19.3,25.6,33.6,Humid continental,255,400,49,15.23876,06/08/2001 08:00,01/11/2016 06:00,NA,NA,NA
SE_000008,60.7166,17.1641,SE,1036,0.776949138,0.301173611,0.143035641,12,18.9,25,32.8,Humid continental,255,400,49,21.25473,01/08/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000010,61.2542,14.0383,SE,1036,0.776949138,0.301173611,0.143035641,12.1,19,25.2,33,Alpine & subarctic,255,400,49,21.25473,01/08/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000011,61.6606,14.9948,SE,1036,0.776949138,0.301173611,0.143035641,11.4,18,23.8,31.2,Alpine & subarctic,255,400,49,20.88147,15/12/1995 08:00,01/11/2016 06:00,NA,NA,NA
SE_000012,61.3613,15.7175,SE,1036,0.776949138,0.301173611,0.143035641,13.4,21.1,27.9,36.6,Alpine & subarctic,255,400,49,21.12058,19/09/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000013,61.8271,16.5418,SE,1036,0.776949138,0.301173611,0.143035641,12.2,19.3,25.5,33.4,Humid continental,255,400,49,20.92072,01/12/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000015,62.4502,12.6702,SE,1036,0.776949138,0.301173611,0.143035641,11.5,18.1,24,31.5,Alpine & subarctic,255,400,49,20.94809,21/11/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000017,62.7557,13.8456,SE,1036,0.776949138,0.301173611,0.143035641,10.6,16.7,22.1,28.9,Alpine & subarctic,255,400,49,20.88147,15/12/1995 08:00,01/11/2016 06:00,NA,NA,NA
SE_000019,62.7512,15.0876,SE,1036,0.776949138,0.301173611,0.143035641,12,18.9,25,32.8,Alpine & subarctic,255,400,49,21.07312,06/10/1995 08:00,01/11/2016 06:00,NA,NA,NA
SE_000020,62.4943,16.2774,SE,1036,0.776949138,0.301173611,0.143035641,14.1,22.3,29.5,38.7,Alpine & subarctic,255,400,49,20.83584,01/01/1996 00:00,01/11/2016 06:00,NA,NA,NA
SE_000024,63.8395,13.5037,SE,191,0.755337109,0.286288818,0.221546356,12.8,20.4,28.2,39,Humid continental,261,280,9,21.05932,11/10/1995 09:00,01/11/2016 06:00,NA,NA,NA
SE_000025,63.677,14.6079,SE,191,0.755337109,0.286288818,0.221546356,10.4,16.6,22.9,31.7,Alpine & subarctic,261,280,9,20.91615,01/12/1995 00:00,30/10/2016 14:00,NA,NA,NA
SE_000026,63.7695,15.331,SE,191,0.755337109,0.286288818,0.221546356,14.2,22.6,31.3,43.3,Alpine & subarctic,261,280,9,20.92072,01/12/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000027,63.1521,16.1733,SE,1036,0.776949138,0.301173611,0.143035641,13.6,21.4,28.4,37.2,Alpine & subarctic,255,400,49,20.94809,21/11/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000030,63.6513,18.5502,SE,329,0.809452624,0.303792356,0.048307973,13.1,20,25.2,31.1,Humid continental,299,1000,16,20.88147,15/12/1995 08:00,01/11/2016 06:00,NA,NA,NA
SE_000032,63.4359,19.6768,SE,329,0.809452624,0.303792356,0.048307973,13.7,21,26.4,32.5,Alpine & subarctic,299,1000,16,20.88113,15/12/1995 11:00,01/11/2016 06:00,NA,NA,NA
SE_000035,64.2182,15.5561,SE,191,0.755337109,0.286288818,0.221546356,9,14.4,19.9,27.5,Alpine & subarctic,261,280,9,20.88136,15/12/1995 09:00,01/11/2016 06:00,NA,NA,NA
SE_000036,64.0885,16.2388,SE,191,0.755337109,0.286288818,0.221546356,11.1,17.6,24.4,33.8,Alpine & subarctic,261,280,9,20.74857,01/02/1996 21:00,01/11/2016 06:00,NA,NA,NA
SE_000037,64.5809,16.8421,SE,191,0.755337109,0.286288818,0.221546356,11.7,18.7,25.8,35.7,Alpine & subarctic,261,280,9,21.07312,06/10/1995 08:00,01/11/2016 06:00,NA,NA,NA
SE_000038,64.1661,17.3188,SE,329,0.809452624,0.303792356,0.048307973,10.4,15.9,20,24.6,Alpine & subarctic,299,1000,16,20.88147,15/12/1995 08:00,01/11/2016 06:00,NA,NA,NA
SE_000040,64.0753,18.3656,SE,329,0.809452624,0.303792356,0.048307973,12.1,18.5,23.2,28.7,Alpine & subarctic,299,1000,16,20.83584,01/01/1996 00:00,01/11/2016 06:00,NA,NA,NA
SE_000041,64.5492,18.7169,SE,329,0.809452624,0.303792356,0.048307973,10.1,15.5,19.5,24,Alpine & subarctic,299,1000,16,20.88147,15/12/1995 08:00,01/11/2016 06:00,NA,NA,NA
SE_000042,64.5669,19.6983,SE,329,0.809452624,0.303792356,0.048307973,14.7,22.4,28.2,34.8,Alpine & subarctic,299,1000,16,20.87588,17/12/1995 09:00,01/11/2016 06:00,NA,NA,NA
SE_000043,64.9263,19.3782,SE,329,0.809452624,0.303792356,0.048307973,11.9,18.2,22.9,28.2,Alpine & subarctic,299,1000,16,21.00285,01/11/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000044,64.4812,21.5791,SE,329,0.809452624,0.303792356,0.048307973,10.4,16,20.1,24.8,Alpine & subarctic,299,1000,16,20.88079,15/12/1995 14:00,01/11/2016 06:00,NA,NA,NA
SE_000046,65.5592,17.86,SE,191,0.755337109,0.286288818,0.221546356,11.9,19,26.3,36.4,Alpine & subarctic,261,280,9,21.01928,26/10/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000047,65.1522,18.5974,SE,329,0.809452624,0.303792356,0.048307973,11.7,17.9,22.6,27.8,Alpine & subarctic,299,1000,16,20.88125,15/12/1995 10:00,01/11/2016 06:00,NA,NA,NA
SE_000048,65.5953,19.2682,SE,329,0.809452624,0.303792356,0.048307973,11,16.8,21.2,26.1,Alpine & subarctic,299,1000,16,20.74857,01/02/1996 21:00,01/11/2016 06:00,NA,NA,NA
SE_000051,65.6702,21.0662,SE,329,0.809452624,0.303792356,0.048307973,13.5,20.7,26,32.1,Alpine & subarctic,299,1000,16,21.04118,18/10/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000055,66.6815,16.1088,SE,280,0.742058835,0.272272091,0.275730501,9.8,15.6,22.2,31.9,Alpine & subarctic,259,400,13,20.40794,04/06/1996 12:00,31/10/2016 11:00,NA,NA,NA
SE_000056,66.0526,17.8434,SE,191,0.755337109,0.286288818,0.221546356,8.4,13.3,18.4,25.5,Alpine & subarctic,261,280,9,16.37041,19/06/2000 00:00,01/11/2016 06:00,NA,NA,NA
SE_000059,66.7529,20.9281,SE,280,0.742058835,0.272272091,0.275730501,12.7,20.2,28.7,41.4,Alpine & subarctic,259,400,13,20.55921,11/04/1996 01:00,01/11/2016 06:00,NA,NA,NA
SE_000060,66.2801,21.133,SE,280,0.742058835,0.272272091,0.275730501,13.9,22.2,31.6,45.5,Alpine & subarctic,259,400,13,20.94809,21/11/1995 00:00,01/11/2016 06:00,NA,NA,NA
SE_000061,66.263,22.8472,SE,329,0.809452624,0.303792356,0.048307973,9.7,14.8,18.6,23,Alpine & subarctic,299,1000,16,19.20021,20/08/1997 10:00,01/11/2016 06:00,NA,NA,NA
SE_000062,66.8107,22.336,SE,280,0.742058835,0.272272091,0.275730501,11.6,18.4,26.3,37.9,Alpine & subarctic,259,400,13,20.88079,15/12/1995 14:00,01/11/2016 06:00,NA,NA,NA
SE_000063,66.6235,23.468,SE,280,0.742058835,0.272272091,0.275730501,10.1,16,22.8,32.9,Alpine & subarctic,259,400,13,20.74857,01/02/1996 21:00,01/11/2016 06:00,NA,NA,NA
